numeric_code,iso_code,country,year,human_development_groups,hdi_rank_2021,undp_developing_regions,least_devpd_country,landlock_deving_country,small_island_deving_country,population,gdp,happiness_index,gini_index,income_group,happiness_index_rank_62,co2_per_capita,consumption_co2_per_capita,material_footprint_per_capita,energy_per_capita,renewables_consumption,temperature_change_from_co2,share_global_co2,land_use_change_co2_per_capita,continent,sub_continent_un,hemisphere,latitude,longitude,co2_consumption_production_gap,co2_consumption_production_ratio,happiness_per_co2,happiness_per_consumption_co2,happiness_per_material_footprint,happiness_per_1000_energy,inequality_adjusted_happiness,ineq_adj_happiness_per_co2,ineq_adj_happiness_per_consumption_co2,ineq_adj_happiness_per_material_footprint,ineq_adj_happiness_per_1000_energy,co2_per_1000_energy,material_footprint_per_1000_energy,happiness_percentile_by_year,consumption_co2_percentile_by_year,material_footprint_percentile_by_year,high_happiness_lower_consumption_co2,high_happiness_lower_material_footprint
442,LUX,Luxembourg,2018,Very High,17,NOTAPPLICABLE,False,False,False,608109,33348602359.0,6.91,35.4,High income,14,15.715,14.363,42.21,76353.008,3.227,0.0,0.026,0.229,Europe,Western Europe,Northern Hemisphere,49.75,6.1667,-1.352,0.914,0.44,0.481,0.164,0.091,4.464,0.284,0.311,0.106,0.058,0.206,0.553,0.79,0.871,0.968,False,False
442,LUX,Luxembourg,2019,Very High,17,NOTAPPLICABLE,False,False,False,620167,34122291521.0,7.09,34.2,High income,11,15.722,13.648,45.47,76250.828,3.642,0.0,0.026,0.263,Europe,Western Europe,Northern Hemisphere,49.75,6.1667,-2.074,0.868,0.451,0.519,0.156,0.093,4.665,0.297,0.342,0.103,0.061,0.206,0.596,0.839,0.871,0.952,False,False
442,LUX,Luxembourg,2020,Very High,17,NOTAPPLICABLE,False,False,False,630597,33850190319.0,7.238,33.4,High income,8,12.796,11.51,45.47,64289.547,4.287,0.0,0.023,0.297,Europe,Western Europe,Northern Hemisphere,49.75,6.1667,-1.286,0.899,0.566,0.629,0.159,0.113,4.821,0.377,0.419,0.106,0.075,0.199,0.707,0.887,0.871,0.952,False,False
442,LUX,Luxembourg,2021,Very High,17,NOTAPPLICABLE,False,False,False,640276,35577396523.0,7.324,32.7,High income,7,13.134,12.485,45.47,67493.578,4.278,0.0,0.023,0.209,Europe,Western Europe,Northern Hemisphere,49.75,6.1667,-0.649,0.951,0.558,0.587,0.161,0.109,4.929,0.375,0.395,0.108,0.073,0.195,0.674,0.903,0.871,0.952,False,False
428,LVA,Latvia,2013,Very High,39,NOTAPPLICABLE,False,False,False,2013004,41350512828.0,5.046,35.5,High income,51,3.661,6.327,29.67,22147.385,9.57,0.001,0.021,-0.067,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,2.666,1.728,1.378,0.798,0.17,0.228,3.255,0.889,0.514,0.11,0.147,0.165,1.34,0.194,0.419,0.774,False,False
428,LVA,Latvia,2014,Very High,39,NOTAPPLICABLE,False,False,False,1994153,42137028688.0,5.072,35.1,High income,51,3.597,6.088,33.02,20567.852,7.702,0.001,0.02,0.225,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,2.491,1.693,1.41,0.833,0.154,0.247,3.292,0.915,0.541,0.1,0.16,0.175,1.605,0.194,0.403,0.823,False,False
428,LVA,Latvia,2015,Very High,39,NOTAPPLICABLE,False,False,False,1977874,43774190659.0,5.098,34.2,High income,51,3.672,6.382,29.74,21292.598,7.79,0.001,0.021,2.038,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,2.71,1.738,1.388,0.799,0.171,0.239,3.354,0.913,0.526,0.113,0.158,0.172,1.397,0.194,0.435,0.79,False,False
428,LVA,Latvia,2016,Very High,39,NOTAPPLICABLE,False,False,False,1959863,44810998817.0,5.56,34.3,High income,41,3.679,6.356,31.17,22950.191,9.402,0.001,0.02,0.652,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,2.677,1.728,1.511,0.875,0.178,0.242,3.653,0.993,0.575,0.117,0.159,0.16,1.358,0.355,0.452,0.79,False,False
428,LVA,Latvia,2017,Very High,39,NOTAPPLICABLE,False,False,False,1942599,46295495418.0,5.85,35.6,High income,36,3.714,7.18,31.53,25378.883,14.362,0.001,0.02,0.517,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,3.466,1.933,1.575,0.815,0.186,0.231,3.767,1.014,0.525,0.119,0.148,0.146,1.242,0.435,0.484,0.774,False,False
428,LVA,Latvia,2018,Very High,39,NOTAPPLICABLE,False,False,False,1927586,48143398790.0,5.933,35.1,High income,36,4.069,8.229,31.52,22825.789,9.745,0.001,0.021,1.358,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,4.16,2.022,1.458,0.721,0.188,0.26,3.851,0.946,0.468,0.122,0.169,0.178,1.381,0.435,0.597,0.774,False,False
428,LVA,Latvia,2019,Very High,39,NOTAPPLICABLE,False,False,False,1914267,49380620266.0,5.94,34.5,High income,36,3.988,7.874,31.04,23645.102,8.92,0.001,0.021,1.006,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,3.886,1.974,1.489,0.754,0.191,0.251,3.891,0.976,0.494,0.125,0.165,0.169,1.313,0.435,0.581,0.758,False,False
428,LVA,Latvia,2020,Very High,39,NOTAPPLICABLE,False,False,False,1901119,48292861660.0,5.95,35.7,High income,39,3.682,7.061,31.04,21682.367,10.138,0.001,0.02,0.999,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,3.379,1.918,1.616,0.843,0.192,0.274,3.826,1.039,0.542,0.123,0.176,0.17,1.432,0.387,0.548,0.758,False,False
428,LVA,Latvia,2021,Very High,39,NOTAPPLICABLE,False,False,False,1885593,50255494980.0,6.032,34.3,High income,34,3.828,7.931,31.04,22845.332,10.29,0.001,0.02,0.679,Europe,Northern Europe,Northern Hemisphere,57.0,25.0,4.103,2.072,1.576,0.761,0.194,0.264,3.963,1.035,0.5,0.128,0.173,0.168,1.359,0.468,0.597,0.758,False,False
504,MAR,Morocco,2013,Medium,123,AS,False,False,False,33787573,256393198875.0,4.885,39.5,Lower middle income,56,1.675,1.83,7.93,6333.073,10.23,0.001,0.16,-0.088,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.155,1.093,2.916,2.669,0.616,0.771,2.955,1.764,1.615,0.373,0.467,0.264,1.252,0.113,0.097,0.145,False,False
504,MAR,Morocco,2014,Medium,123,AS,False,False,False,34204784,263251716082.0,4.949,39.5,Lower middle income,54,1.672,1.791,7.53,6344.875,9.062,0.001,0.161,-0.14,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.119,1.071,2.96,2.763,0.657,0.78,2.994,1.791,1.672,0.398,0.472,0.264,1.187,0.145,0.097,0.097,False,False
504,MAR,Morocco,2015,Medium,123,AS,False,False,False,34607590,274689990243.0,5.013,39.5,Lower middle income,53,1.69,1.779,6.86,6381.802,11.165,0.001,0.165,0.996,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.089,1.053,2.966,2.818,0.731,0.786,3.033,1.795,1.705,0.442,0.475,0.265,1.075,0.161,0.081,0.113,False,False
504,MAR,Morocco,2016,Medium,123,AS,False,False,False,35023459,276121131010.0,5.151,39.5,Lower middle income,50,1.669,1.887,6.66,6376.418,11.702,0.001,0.165,0.698,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.218,1.131,3.086,2.73,0.773,0.808,3.116,1.867,1.651,0.468,0.489,0.262,1.044,0.21,0.081,0.097,False,False
504,MAR,Morocco,2017,Medium,123,AS,False,False,False,35446395,290087315215.0,5.235,39.5,Lower middle income,52,1.724,1.883,6.89,6595.896,11.587,0.001,0.17,0.088,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.159,1.092,3.037,2.78,0.76,0.794,3.167,1.837,1.682,0.46,0.48,0.261,1.045,0.177,0.081,0.081,False,False
504,MAR,Morocco,2018,Medium,123,AS,False,False,False,35839760,298981397583.0,5.254,39.5,Lower middle income,52,1.739,1.912,6.95,6747.087,16.13,0.001,0.17,-0.491,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.173,1.099,3.021,2.748,0.756,0.779,3.179,1.828,1.663,0.457,0.471,0.258,1.03,0.177,0.065,0.097,False,False
504,MAR,Morocco,2019,Medium,123,AS,False,False,False,36210907,307624970074.0,5.208,39.5,Lower middle income,52,1.898,2.007,6.95,7286.229,18.672,0.001,0.185,0.423,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.109,1.057,2.744,2.595,0.749,0.715,3.151,1.66,1.57,0.453,0.432,0.26,0.954,0.177,0.081,0.097,False,False
504,MAR,Morocco,2020,Medium,123,AS,False,False,False,36584208,285515953096.0,5.095,39.5,Lower middle income,56,1.764,1.852,6.95,6625.93,17.233,0.001,0.184,0.034,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.088,1.05,2.888,2.751,0.733,0.769,3.082,1.747,1.664,0.443,0.465,0.266,1.049,0.113,0.065,0.097,False,False
504,MAR,Morocco,2021,Medium,123,AS,False,False,False,36954443,308157391278.0,4.918,39.5,Lower middle income,58,1.902,2.013,6.95,7275.982,19.077,0.001,0.191,-0.086,Africa,Northern Africa,Northern Hemisphere,32.0,-5.0,0.111,1.058,2.586,2.443,0.708,0.676,2.975,1.564,1.478,0.428,0.409,0.261,0.955,0.081,0.065,0.097,False,False
484,MEX,Mexico,2013,High,86,LAC,False,False,False,118343572,1803059285337.0,7.088,48.9,Upper middle income,12,4.186,4.982,10.3,18952.084,108.269,0.012,1.404,0.265,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.796,1.19,1.693,1.423,0.688,0.374,3.622,0.865,0.727,0.352,0.191,0.221,0.543,0.823,0.274,0.242,True,True
484,MEX,Mexico,2014,High,86,LAC,False,False,False,119784265,1854551091374.0,7.138,48.9,Upper middle income,11,4.041,4.894,10.12,18621.592,143.018,0.013,1.365,0.312,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.853,1.211,1.766,1.459,0.705,0.383,3.648,0.903,0.745,0.36,0.196,0.217,0.543,0.839,0.323,0.226,True,True
484,MEX,Mexico,2015,High,86,LAC,False,False,False,121072310,1916008739051.0,7.187,47.9,Upper middle income,11,3.96,4.727,9.81,18215.734,129.053,0.013,1.354,0.215,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.767,1.194,1.815,1.52,0.733,0.395,3.744,0.945,0.792,0.382,0.206,0.217,0.539,0.839,0.258,0.242,True,True
484,MEX,Mexico,2016,High,86,LAC,False,False,False,122251344,1961906742138.0,6.778,46.9,Upper middle income,17,3.917,4.679,9.74,18618.848,130.223,0.013,1.353,-0.238,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.762,1.195,1.73,1.449,0.696,0.364,3.599,0.919,0.769,0.37,0.193,0.21,0.523,0.742,0.274,0.242,False,False
484,MEX,Mexico,2017,High,86,LAC,False,False,False,123400052,2007719438156.0,6.578,46.45,Upper middle income,22,3.763,4.544,10.05,18879.297,134.188,0.013,1.291,-0.157,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.781,1.208,1.748,1.448,0.655,0.348,3.523,0.936,0.775,0.351,0.187,0.199,0.532,0.661,0.274,0.242,False,False
484,MEX,Mexico,2018,High,86,LAC,False,False,False,124573713,2051539127317.0,6.488,46.0,Upper middle income,20,3.76,4.585,10.89,18337.242,144.553,0.013,1.275,-0.284,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.825,1.219,1.726,1.415,0.596,0.354,3.504,0.932,0.764,0.322,0.191,0.205,0.594,0.694,0.258,0.242,False,False
484,MEX,Mexico,2019,High,86,LAC,False,False,False,125762978,2047701179708.0,6.595,45.3,Upper middle income,19,3.723,4.476,10.85,17971.641,149.725,0.014,1.263,0.494,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.753,1.202,1.771,1.473,0.608,0.367,3.607,0.969,0.806,0.332,0.201,0.207,0.604,0.71,0.258,0.242,False,False
484,MEX,Mexico,2020,High,86,LAC,False,False,False,126799053,1880176557054.0,6.465,44.6,Upper middle income,20,3.383,3.959,10.85,16329.474,178.82,0.014,1.22,0.13,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.576,1.17,1.911,1.633,0.596,0.396,3.582,1.059,0.905,0.33,0.219,0.207,0.664,0.694,0.226,0.242,False,False
484,MEX,Mexico,2021,High,86,LAC,False,False,False,127648151,1973141022977.0,6.317,44.6,Upper middle income,25,3.501,4.223,10.85,17223.479,208.781,0.014,1.212,-0.183,America,Latin America and the Caribbean,Northern Hemisphere,23.0,-102.0,0.722,1.206,1.804,1.496,0.582,0.367,3.5,1.0,0.829,0.323,0.203,0.203,0.63,0.613,0.226,0.242,False,False
458,MYS,Malaysia,2013,Very High,62,EAP,False,False,False,30174269,615585637854.0,5.76,41.3,Upper middle income,37,8.009,8.32,19.02,36091.805,36.17,0.007,0.685,8.571,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.311,1.039,0.719,0.692,0.303,0.16,3.381,0.422,0.406,0.178,0.094,0.222,0.527,0.419,0.613,0.5,False,False
458,MYS,Malaysia,2014,Very High,62,EAP,False,False,False,30696133,652563833807.0,5.765,41.2,Upper middle income,37,7.983,8.255,18.29,35757.457,40.296,0.007,0.691,8.08,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.272,1.034,0.722,0.698,0.315,0.161,3.39,0.425,0.411,0.185,0.095,0.223,0.512,0.419,0.613,0.484,False,False
458,MYS,Malaysia,2015,Very High,62,EAP,False,False,False,31232796,685237676618.0,5.77,41.1,Upper middle income,39,7.554,7.552,18.88,35686.035,42.81,0.007,0.666,5.602,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,-0.002,1.0,0.764,0.764,0.306,0.162,3.399,0.45,0.45,0.18,0.095,0.212,0.529,0.387,0.581,0.484,False,False
458,MYS,Malaysia,2016,Very High,62,EAP,False,False,False,31789692,715730748101.0,6.005,41.133,Upper middle income,29,7.464,7.64,18.63,36876.836,57.986,0.008,0.67,4.041,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.176,1.024,0.805,0.786,0.322,0.163,3.535,0.474,0.463,0.19,0.096,0.202,0.505,0.548,0.581,0.516,False,False
458,MYS,Malaysia,2017,Very High,62,EAP,False,False,False,32355642,757336192678.0,6.084,41.167,Upper middle income,29,7.555,7.614,19.93,36732.113,74.735,0.008,0.68,3.439,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.059,1.008,0.805,0.799,0.305,0.166,3.579,0.474,0.47,0.18,0.097,0.206,0.543,0.548,0.565,0.565,False,False
458,MYS,Malaysia,2018,Very High,62,EAP,False,False,False,32910963,794013962862.0,6.322,41.2,Upper middle income,25,7.981,8.081,19.35,36769.809,76.346,0.008,0.715,2.747,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.1,1.013,0.792,0.782,0.327,0.172,3.717,0.466,0.46,0.192,0.101,0.217,0.526,0.613,0.565,0.581,False,False
458,MYS,Malaysia,2019,Very High,62,EAP,False,False,False,33440590,829053844392.0,5.339,41.033,Upper middle income,49,8.303,8.23,19.59,37119.496,79.534,0.008,0.749,2.298,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,-0.073,0.991,0.643,0.649,0.273,0.144,3.148,0.379,0.383,0.161,0.085,0.224,0.528,0.226,0.629,0.597,False,False
458,MYS,Malaysia,2020,Very High,62,EAP,False,False,False,33889554,783174020832.0,5.384,40.867,Upper middle income,50,7.736,7.759,19.59,35317.523,85.538,0.008,0.746,2.01,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.023,1.003,0.696,0.694,0.275,0.152,3.184,0.412,0.41,0.163,0.09,0.219,0.555,0.21,0.629,0.597,False,False
458,MYS,Malaysia,2021,Very High,62,EAP,False,False,False,34282404,807389756202.0,5.384,40.7,Upper middle income,50,7.973,7.996,19.59,36500.762,95.275,0.008,0.741,2.135,Asia,South-eastern Asia,Northern Hemisphere,2.5,112.5,0.023,1.003,0.675,0.673,0.275,0.148,3.193,0.4,0.399,0.163,0.087,0.218,0.537,0.21,0.613,0.597,False,False
528,NLD,Netherlands,2013,Very High,10,NOTAPPLICABLE,False,False,False,16967066,735982982299.0,7.512,28.1,High income,4,9.72,10.516,29.76,62644.008,38.315,0.005,0.468,0.338,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.796,1.082,0.773,0.714,0.252,0.12,5.401,0.556,0.514,0.181,0.086,0.155,0.475,0.952,0.726,0.79,False,False
528,NLD,Netherlands,2014,Very High,10,NOTAPPLICABLE,False,False,False,17030085,746458868661.0,7.445,28.6,High income,5,9.249,9.694,30.62,59678.543,37.048,0.005,0.444,0.373,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.445,1.048,0.805,0.768,0.243,0.125,5.316,0.575,0.548,0.174,0.089,0.155,0.513,0.935,0.694,0.79,False,False
528,NLD,Netherlands,2015,Very High,10,NOTAPPLICABLE,False,False,False,17107429,761083250759.0,7.378,28.2,High income,6,9.584,9.391,31.34,60001.301,41.3,0.005,0.463,0.343,Europe,Western Europe,Northern Hemisphere,52.5,5.75,-0.193,0.98,0.77,0.786,0.235,0.123,5.297,0.553,0.564,0.169,0.088,0.16,0.522,0.919,0.71,0.806,False,False
528,NLD,Netherlands,2016,Very High,10,NOTAPPLICABLE,False,False,False,17204693,777764090323.0,7.339,28.2,High income,6,9.579,9.83,30.66,60683.609,43.12,0.005,0.466,0.357,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.251,1.026,0.766,0.747,0.239,0.121,5.269,0.55,0.536,0.172,0.087,0.158,0.505,0.919,0.726,0.774,False,False
528,NLD,Netherlands,2017,Very High,10,NOTAPPLICABLE,False,False,False,17315376,800404023156.0,7.377,28.5,High income,5,9.373,9.571,31.74,60761.145,50.322,0.006,0.451,0.341,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.198,1.021,0.787,0.771,0.232,0.121,5.275,0.563,0.551,0.166,0.087,0.154,0.522,0.935,0.726,0.79,False,False
528,NLD,Netherlands,2018,Very High,10,NOTAPPLICABLE,False,False,False,17421285,819300805024.0,7.441,28.1,High income,5,9.085,9.499,33.03,58901.457,56.339,0.006,0.431,0.313,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.414,1.046,0.819,0.783,0.225,0.126,5.35,0.589,0.563,0.162,0.091,0.154,0.561,0.935,0.677,0.806,False,False
528,NLD,Netherlands,2019,Very High,10,NOTAPPLICABLE,False,False,False,17537505,835323029559.0,7.488,29.2,High income,4,8.709,9.274,32.26,58248.688,68.307,0.006,0.412,0.305,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.565,1.065,0.86,0.807,0.232,0.129,5.302,0.609,0.572,0.164,0.091,0.15,0.554,0.952,0.694,0.79,False,False
528,NLD,Netherlands,2020,Very High,10,NOTAPPLICABLE,False,False,False,17636732,802861622095.0,7.449,26.0,High income,5,7.766,8.326,32.26,56095.609,95.868,0.006,0.39,0.3,Europe,Western Europe,Northern Hemisphere,52.5,5.75,0.56,1.072,0.959,0.895,0.231,0.133,5.512,0.71,0.662,0.171,0.098,0.138,0.575,0.935,0.677,0.79,False,False
528,NLD,Netherlands,2021,Very High,10,NOTAPPLICABLE,False,False,False,17730565,841906706612.0,7.464,25.7,High income,4,7.89,8.984,32.26,57247.258,115.929,0.006,0.379,0.297,Europe,Western Europe,Northern Hemisphere,52.5,5.75,1.094,1.139,0.946,0.831,0.231,0.13,5.546,0.703,0.617,0.172,0.097,0.138,0.564,0.952,0.694,0.79,False,False
578,NOR,Norway,2013,Very High,2,NOTAPPLICABLE,False,False,False,5080126,414445317738.0,7.655,26.4,High income,2,8.767,10.529,44.25,102996.664,335.291,0.001,0.126,0.894,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,1.762,1.201,0.873,0.727,0.173,0.074,5.634,0.643,0.535,0.127,0.055,0.085,0.43,0.984,0.742,0.952,False,False
578,NOR,Norway,2014,Very High,2,NOTAPPLICABLE,False,False,False,5137397,422933730082.0,7.588,26.8,High income,3,8.754,10.259,41.48,105489.086,352.653,0.001,0.127,0.952,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,1.505,1.172,0.867,0.74,0.183,0.072,5.554,0.634,0.541,0.134,0.053,0.083,0.393,0.968,0.742,0.919,False,False
578,NOR,Norway,2015,Very High,2,NOTAPPLICABLE,False,False,False,5189777,430788988142.0,7.522,27.5,High income,3,8.772,10.552,36.13,105836.883,356.444,0.001,0.129,1.014,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,1.78,1.203,0.858,0.713,0.208,0.071,5.453,0.622,0.517,0.151,0.052,0.083,0.341,0.968,0.79,0.871,False,False
578,NOR,Norway,2016,Very High,2,NOTAPPLICABLE,False,False,False,5235974,435806553454.0,7.498,28.5,High income,3,8.539,9.402,38.26,106500.5,368.554,0.001,0.126,1.072,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,0.863,1.101,0.878,0.797,0.196,0.07,5.361,0.628,0.57,0.14,0.05,0.08,0.359,0.968,0.677,0.903,False,False
578,NOR,Norway,2017,Very High,2,NOTAPPLICABLE,False,False,False,5276807,446543702505.0,7.537,27.0,High income,1,8.376,9.309,38.63,106154.727,369.764,0.001,0.123,1.156,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,0.933,1.111,0.9,0.81,0.195,0.071,5.502,0.657,0.591,0.142,0.052,0.079,0.364,1.0,0.661,0.887,False,False
578,NOR,Norway,2018,Very High,2,NOTAPPLICABLE,False,False,False,5311751,450245217440.0,7.594,27.6,High income,2,8.372,9.161,36.73,103850.727,360.424,0.001,0.121,1.155,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,0.789,1.094,0.907,0.829,0.207,0.073,5.498,0.657,0.6,0.15,0.053,0.081,0.354,0.984,0.661,0.887,False,False
578,NOR,Norway,2019,Very High,2,NOTAPPLICABLE,False,False,False,5347733,455304831150.0,7.554,27.7,High income,3,8.016,9.031,38.82,96479.188,330.294,0.001,0.116,1.228,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,1.015,1.127,0.942,0.836,0.195,0.078,5.462,0.681,0.605,0.141,0.057,0.083,0.402,0.968,0.661,0.919,False,False
578,NOR,Norway,2020,Very High,2,NOTAPPLICABLE,False,False,False,5379275,449485260525.0,7.488,28.4,High income,4,7.673,8.672,38.82,103430.57,377.977,0.002,0.117,1.221,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,0.999,1.13,0.976,0.863,0.193,0.072,5.361,0.699,0.618,0.138,0.052,0.074,0.375,0.952,0.694,0.919,False,False
578,NOR,Norway,2021,Very High,2,NOTAPPLICABLE,False,False,False,5408082,467007972731.0,7.392,29.1,High income,5,7.592,7.809,38.82,105249.945,388.789,0.002,0.111,1.329,Europe,Northern Europe,Northern Hemisphere,62.0,10.0,0.217,1.029,0.974,0.947,0.19,0.07,5.241,0.69,0.671,0.135,0.05,0.072,0.369,0.935,0.581,0.919,False,False
586,PAK,Pakistan,2013,Low,161,SA,False,False,False,211073979,918328534363.0,5.292,29.5,Lower middle income,48,0.702,0.783,2.9,3673.495,81.284,0.002,0.42,0.044,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.081,1.115,7.538,6.759,1.825,1.441,3.731,5.315,4.765,1.287,1.016,0.191,0.789,0.242,0.032,0.016,False,False
586,PAK,Pakistan,2014,Low,161,SA,False,False,False,214264649,961516822345.0,5.243,30.4,Lower middle income,47,0.704,0.798,3.06,3669.797,83.786,0.002,0.425,0.023,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.094,1.134,7.447,6.57,1.713,1.429,3.649,5.183,4.573,1.192,0.994,0.192,0.834,0.258,0.032,0.032,False,False
586,PAK,Pakistan,2015,Low,161,SA,False,False,False,217290884,1010825281718.0,5.194,31.3,Lower middle income,47,0.667,0.79,3.09,3816.599,85.717,0.003,0.409,0.139,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.123,1.184,7.787,6.575,1.681,1.361,3.568,5.349,4.516,1.155,0.935,0.175,0.81,0.258,0.032,0.032,False,False
586,PAK,Pakistan,2016,Low,161,SA,False,False,False,220138863,1061146810870.0,5.132,30.733,Lower middle income,52,0.803,0.959,3.37,4090.315,91.974,0.003,0.499,0.123,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.156,1.194,6.391,5.351,1.523,1.255,3.555,4.427,3.707,1.055,0.869,0.196,0.824,0.177,0.032,0.032,False,False
586,PAK,Pakistan,2017,Low,161,SA,False,False,False,223273974,1117267177186.0,5.269,30.167,Lower middle income,50,0.949,1.091,3.67,4263.787,84.925,0.003,0.589,0.069,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.142,1.15,5.552,4.83,1.436,1.236,3.68,3.878,3.373,1.003,0.863,0.223,0.861,0.21,0.032,0.032,False,False
586,PAK,Pakistan,2018,Low,161,SA,False,False,False,226928893,1165406508457.0,5.472,29.6,Lower middle income,48,0.897,1.027,3.54,4263.363,85.395,0.003,0.554,-0.015,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.13,1.145,6.1,5.328,1.546,1.283,3.852,4.294,3.751,1.088,0.904,0.21,0.83,0.242,0.032,0.032,False,False
586,PAK,Pakistan,2019,Low,161,SA,False,False,False,230800908,1172330212219.0,5.653,29.6,Lower middle income,44,0.827,0.95,3.45,4218.508,100.903,0.003,0.515,0.053,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.123,1.149,6.836,5.951,1.639,1.34,3.98,4.813,4.189,1.154,0.943,0.196,0.818,0.306,0.032,0.032,False,False
586,PAK,Pakistan,2020,Low,161,SA,False,False,False,235001745,1202026422230.0,5.693,29.6,Lower middle income,45,0.917,1.024,3.45,4083.671,109.215,0.003,0.613,-0.031,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.107,1.117,6.208,5.56,1.65,1.394,4.008,4.371,3.914,1.162,0.981,0.225,0.845,0.29,0.032,0.032,False,False
586,PAK,Pakistan,2021,Low,161,SA,False,False,False,239477805,1278204948031.0,4.934,29.6,Lower middle income,57,1.017,1.14,3.45,4451.399,105.111,0.003,0.661,-0.041,Asia,Southern Asia,Northern Hemisphere,30.0,70.0,0.123,1.121,4.852,4.328,1.43,1.108,3.474,3.416,3.047,1.007,0.78,0.228,0.775,0.097,0.032,0.032,False,False
604,PER,Peru,2013,High,84,LAC,False,False,False,29817908,274939626306.0,5.776,43.9,Upper middle income,36,1.433,1.974,9.15,8806.167,64.66,0.003,0.121,1.308,America,Latin America and the Caribbean,Southern Hemisphere,-10.0,-76.0,0.541,1.378,4.031,2.926,0.631,0.656,3.24,2.261,1.641,0.354,0.368,0.163,1.039,0.435,0.113,0.161,False,False
